client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C004123,F,26,Yekaterinburg,32858.42113593902,Doctor,Retail,Married,1,6,Secondary,Mobile App
C004124,M,64,Kazan,27372.596462331392,Salesperson,Business,Single,1,9,Secondary,Call Center
C004125,F,61,Moscow,32404.113426506236,Accountant,Retail,Widowed,0,5,Bachelor,Mobile App
C004126,F,46,Sochi,130396.87743275266,Driver,Premium,Widowed,1,5,Bachelor,Mobile App
C004127,F,54,Rostov-on-Don,32394.480433756828,Doctor,Retail,Single,1,14,Secondary,Mobile App
C004128,F,32,Sochi,82216.02007890356,Manager,Retail,Divorced,1,10,PhD,Branch
C004129,F,40,Moscow,140113.08220858107,Pensioner,Retail,Married,1,6,Secondary,Branch
C004130,M,74,Novosibirsk,72268.75305928686,Student,Retail,Married,0,14,Bachelor,Website
C004131,M,45,Kazan,157251.59698988288,Manager,Retail,Married,1,0,Bachelor,Mobile App
C004132,M,71,Vladivostok,114299.2594169761,Salesperson,Premium,Married,0,4,Secondary,Branch
C004133,F,60,Sochi,135545.51571626024,Student,Retail,Widowed,1,13,Secondary,Branch
C004134,F,73,Sochi,121122.46155466815,Doctor,Retail,Divorced,1,7,Bachelor,Mobile App
C004135,F,47,Saint Petersburg,73957.52165959065,Driver,Retail,Single,1,9,Master,
C004136,F,35,Rostov-on-Don,118213.11093846739,Pensioner,Retail,Single,1,10,Secondary,Mobile App
C004137,F,47,Vladivostok,125181.95999842443,Salesperson,Retail,Married,1,9,Master,Mobile App
C004138,M,33,Vladivostok,63616.07036041628,IT Specialist,Retail,Single,1,6,Secondary,Website
C004139,F,32,Saint Petersburg,,IT Specialist,Business,Widowed,0,11,Secondary,Mobile App
C004140,F,44,Novosibirsk,157797.74018913688,Manager,Retail,Married,0,0,Master,Website
C004141,F,48,Novosibirsk,31644.153465612893,Doctor,Retail,Widowed,1,11,Bachelor,Mobile App
C004142,F,46,Novosibirsk,65832.045297016,Accountant,Retail,Widowed,0,12,Secondary,Mobile App
C004143,F,72,Vladivostok,86391.68997662782,IT Specialist,Retail,Widowed,0,0,Secondary,Mobile App
C004144,F,26,Novosibirsk,99008.55618163486,Accountant,Retail,Divorced,0,5,Bachelor,Branch
C004145,F,34,Moscow,77034.40296911911,IT Specialist,Retail,Divorced,0,0,Bachelor,Mobile App
C004146,F,22,Moscow,48163.3944847428,Salesperson,Premium,Widowed,1,8,Master,Mobile App
C004147,F,54,Kazan,126725.43972051545,Pensioner,Retail,Divorced,1,5,Bachelor,Branch
C004148,F,56,Moscow,60598.371329105496,Doctor,Retail,Divorced,1,6,Bachelor,Website
C004149,M,74,Krasnodar,131357.61539849138,Pensioner,Retail,Single,0,9,Secondary,Call Center
C004150,F,18,Saint Petersburg,120219.63780872006,Doctor,Business,Single,0,6,Master,Call Center
C004151,F,57,Yekaterinburg,80834.73594301587,IT Specialist,Premium,Single,1,3,Secondary,Mobile App
C004152,M,28,Krasnodar,85932.39150070553,Salesperson,Retail,Single,0,8,Master,Mobile App
C004153,M,67,Saint Petersburg,46408.42304202257,Pensioner,Retail,Single,1,4,Secondary,Mobile App
C004154,M,55,Krasnodar,154447.0481897263,Student,Retail,Widowed,1,11,Secondary,Mobile App
C004155,M,44,Yekaterinburg,120282.62264358783,Student,Business,Married,0,3,Master,Website
C004156,M,49,Moscow,69327.65891906431,Teacher,Retail,Married,1,5,PhD,Mobile App
C004157,M,22,Yekaterinburg,77927.28601903915,IT Specialist,Retail,Single,1,7,Master,Mobile App
C004158,M,71,Krasnodar,99361.20374859255,Doctor,Premium,Single,1,10,Secondary,Mobile App
C004159,F,73,Sochi,28298.04105477938,Engineer,Retail,Single,0,0,Bachelor,Website
C004160,F,22,Moscow,90293.71835889561,Salesperson,Retail,Widowed,1,5,Master,Mobile App
C004161,F,44,,134926.8414189734,Engineer,Retail,Married,0,0,Bachelor,Mobile App
C004162,F,43,Vladivostok,100698.03885131718,IT Specialist,Retail,Divorced,1,5,Bachelor,Website
C004163,F,48,Saint Petersburg,20000.0,Pensioner,Retail,Widowed,0,8,Master,Mobile App
C004164,M,24,Vladivostok,115827.3683137758,Manager,Retail,Married,1,9,Master,Call Center
C004165,F,54,Sochi,126599.60252312533,Driver,Retail,Widowed,0,4,Master,Mobile App
C004166,F,59,Vladivostok,150284.95936596353,Driver,Premium,Divorced,0,13,Secondary,Website
C004167,F,66,Yekaterinburg,99348.20205316615,IT Specialist,Business,Single,0,3,Bachelor,Mobile App
C004168,F,41,Yekaterinburg,52421.58436212757,Manager,Retail,Single,0,2,Master,Mobile App
C004169,F,63,Rostov-on-Don,114412.41392506295,Salesperson,Retail,Divorced,1,6,Bachelor,Branch
C004170,F,42,Rostov-on-Don,28146.32494294004,Accountant,Retail,Single,1,5,Master,Website
C004171,M,34,Sochi,114279.77030136602,Manager,Retail,Married,0,2,Bachelor,Mobile App
C004172,F,43,Vladivostok,99168.44411003652,Teacher,Retail,Divorced,1,8,Bachelor,Mobile App
C004173,F,66,Krasnodar,66957.86847542138,Doctor,Business,Widowed,1,4,Bachelor,Mobile App
C004174,M,47,Moscow,115550.09064719282,Manager,Premium,Divorced,1,1,Bachelor,Mobile App
C004175,F,43,Saint Petersburg,63024.40680399578,Student,Retail,Widowed,0,12,Secondary,Mobile App
C004176,M,32,Kazan,56337.36312806035,Engineer,Retail,Divorced,1,7,Secondary,Mobile App
C004177,F,18,Saint Petersburg,29810.131517266498,IT Specialist,Retail,Married,0,6,Master,Mobile App
C004178,M,18,Kazan,46159.62635561001,Salesperson,Premium,Married,0,13,Secondary,Mobile App
C004179,F,73,Vladivostok,20000.0,Pensioner,Retail,Married,0,11,Master,Mobile App
C004180,F,24,Rostov-on-Don,133432.44695028305,Student,Retail,Married,1,2,Secondary,Mobile App
C004181,M,33,Saint Petersburg,138410.2389577936,Driver,Business,Single,1,6,PhD,Mobile App
C004182,M,63,Saint Petersburg,45127.41461773657,Manager,Retail,Married,0,10,Secondary,Mobile App
C004183,F,48,Yekaterinburg,70260.41606882829,Salesperson,Retail,Divorced,0,2,Bachelor,Mobile App
C004184,F,22,Saint Petersburg,59380.25202730716,Doctor,Premium,Married,1,3,PhD,Website
C004185,M,59,Novosibirsk,121390.17148105188,Manager,Retail,Widowed,0,0,Bachelor,Website
C004186,M,25,Saint Petersburg,113108.03655574957,Student,Premium,Widowed,0,11,Secondary,Branch
C004187,M,27,Sochi,81760.74158237127,Accountant,Retail,Married,0,14,Bachelor,Mobile App
C004188,F,37,Sochi,84482.53687727952,Salesperson,Retail,Widowed,0,12,Bachelor,Call Center
C004189,F,66,Novosibirsk,119831.57600514323,Salesperson,Retail,Married,1,0,Master,Website
C004190,F,66,Saint Petersburg,93807.31362061453,Teacher,Premium,Single,0,8,Secondary,Branch
C004191,F,34,Novosibirsk,51152.27772422754,Teacher,Business,Married,1,5,Bachelor,Call Center
C004192,M,35,Saint Petersburg,45616.56018872744,Accountant,Premium,Widowed,0,3,Bachelor,Call Center
C004193,M,59,,120699.64709164682,IT Specialist,Premium,Divorced,1,7,Secondary,Call Center
C004194,F,42,Saint Petersburg,23906.8820904514,Manager,Retail,Divorced,0,7,Secondary,Mobile App
C004195,F,24,Kazan,64168.72885609743,IT Specialist,Premium,Widowed,0,0,PhD,Mobile App
C004196,F,35,Yekaterinburg,73842.04649037102,Salesperson,Retail,Single,1,6,Bachelor,Mobile App
C004197,M,38,Kazan,112946.97031455355,Student,Retail,Married,1,1,Bachelor,Branch
C004198,M,50,Saint Petersburg,110599.39454489207,Pensioner,Business,Married,1,4,Bachelor,Mobile App
C004199,F,52,Moscow,39860.61146355669,Pensioner,Retail,Single,1,5,Secondary,Mobile App
C004200,M,21,Krasnodar,96659.21462386796,Engineer,Retail,Married,0,9,Bachelor,Website
C004201,M,65,Krasnodar,32247.390352031274,Engineer,Retail,Married,0,14,Bachelor,Call Center
C004202,M,66,Saint Petersburg,98030.84469382185,Salesperson,Retail,Widowed,0,13,Bachelor,Branch
C004203,F,68,Saint Petersburg,131774.06109778688,Teacher,Retail,Widowed,0,9,Master,Mobile App
C004204,F,68,Saint Petersburg,87609.5381630879,Driver,Retail,Widowed,1,8,Master,Mobile App
C004205,F,52,Rostov-on-Don,71278.57685494339,Manager,Retail,Widowed,1,2,Master,Website
C004206,M,40,Novosibirsk,76677.90786165652,Driver,Retail,Widowed,0,10,Secondary,Branch
C004207,F,23,Kazan,83328.96896368486,Driver,Premium,Divorced,1,3,Secondary,Mobile App
C004208,M,53,Moscow,60021.580489819346,Driver,Business,Widowed,0,11,PhD,Website
C004209,F,56,Moscow,100387.89446271108,Driver,Premium,Divorced,0,7,Secondary,Website
C004210,M,45,Vladivostok,80190.57748184497,Engineer,Premium,Single,1,10,Bachelor,Mobile App
C004211,F,42,Krasnodar,134889.00041145767,Teacher,Retail,Divorced,0,14,Bachelor,Mobile App
C004212,M,32,Rostov-on-Don,,Accountant,Premium,Single,1,12,Bachelor,Mobile App
C004213,M,29,Vladivostok,70880.88149045297,IT Specialist,Retail,Divorced,1,5,Secondary,Mobile App
C004214,F,27,Vladivostok,71935.03143471495,Driver,Retail,Divorced,0,0,Bachelor,Call Center
C004215,F,51,Sochi,73526.29800779879,IT Specialist,Business,Widowed,0,1,Master,Website
C004216,F,73,Yekaterinburg,98081.99643554534,Salesperson,Premium,Divorced,1,5,Secondary,Mobile App
C004217,M,51,Yekaterinburg,131300.19121416082,Engineer,Retail,Single,0,2,Bachelor,Website
C004218,M,37,Saint Petersburg,136839.93638889134,Engineer,Retail,Married,0,6,Bachelor,Mobile App
C004219,M,22,Vladivostok,55334.65512341581,Driver,Retail,Single,0,2,Master,Website
C004220,M,37,Moscow,87816.5357726732,IT Specialist,Premium,Widowed,1,4,Secondary,Mobile App
C004221,M,29,Novosibirsk,31906.130666387486,Teacher,Retail,Married,1,6,Secondary,Mobile App
C004222,F,37,Moscow,20000.0,Manager,Retail,Single,1,12,Secondary,Mobile App
C004223,M,49,Moscow,104846.4665985191,Manager,Retail,Widowed,0,7,Master,Mobile App
C004224,F,29,Saint Petersburg,81844.3201903542,IT Specialist,Retail,Married,1,8,Secondary,Mobile App
C004225,F,26,Moscow,35717.837594484285,IT Specialist,Business,Widowed,0,2,Bachelor,Website
C004226,F,65,Yekaterinburg,95492.58670486604,Salesperson,Premium,Divorced,0,0,Bachelor,Mobile App
C004227,F,41,Novosibirsk,41620.644554844985,Accountant,Retail,Single,0,11,Bachelor,Branch
C004228,F,40,Novosibirsk,,Accountant,Retail,Widowed,1,12,Master,Website
C004229,F,61,Vladivostok,87734.68627634636,Manager,Retail,Single,0,7,Bachelor,Mobile App
C004230,F,35,Yekaterinburg,78611.26140072105,Salesperson,Premium,Single,0,8,Secondary,Mobile App
C004231,F,65,Saint Petersburg,69409.19731020361,Manager,Retail,Widowed,0,12,Secondary,Call Center
C004232,F,40,Novosibirsk,65627.96658988614,Salesperson,Retail,Widowed,1,6,Bachelor,Mobile App
C004233,F,19,,128212.20280143917,Pensioner,Premium,Married,1,3,Secondary,Mobile App
C004234,M,63,Vladivostok,108758.1939265015,Engineer,Premium,Divorced,1,3,Master,Mobile App
C004235,F,60,Kazan,155268.34481666822,Salesperson,Retail,Single,0,1,Secondary,Branch
C004236,F,43,Kazan,31115.976297800873,Salesperson,Premium,Widowed,0,4,Master,Branch
C004237,M,41,Yekaterinburg,129878.85169101815,Driver,Business,Widowed,1,11,Bachelor,Call Center
C004238,M,53,Novosibirsk,43776.861018967735,Salesperson,Retail,Widowed,0,5,PhD,Website
C004239,F,23,Saint Petersburg,134274.24095725475,Engineer,Retail,Single,0,0,Master,Mobile App
C004240,F,18,Vladivostok,108019.06536170734,Manager,Business,Single,1,3,Secondary,Mobile App
C004241,F,44,Vladivostok,122213.1367106754,Driver,Retail,Married,1,0,Bachelor,Mobile App
C004242,F,38,Rostov-on-Don,84106.09534698496,Student,Retail,Divorced,0,12,Master,Branch
C004243,M,32,Sochi,112443.94475191111,Doctor,Premium,Married,0,2,Secondary,Branch
C004244,F,63,Krasnodar,168768.43115617783,Teacher,Retail,Divorced,0,9,Secondary,Mobile App
C004245,F,32,Moscow,95090.35958014439,Pensioner,Retail,Single,1,3,Bachelor,Mobile App
C004246,F,56,Yekaterinburg,79467.10386348008,Teacher,Business,Married,0,4,Bachelor,Mobile App
C004247,M,68,Yekaterinburg,97774.06699558874,Pensioner,Retail,Widowed,1,10,Secondary,Mobile App
C004248,M,72,Saint Petersburg,90803.67835164521,IT Specialist,Retail,Married,0,11,Bachelor,Mobile App
C004249,M,71,Saint Petersburg,79976.78558600403,Salesperson,Retail,Widowed,0,11,Master,Mobile App
C004250,F,57,Vladivostok,139693.04235512303,Pensioner,Retail,Widowed,1,7,Master,Website
C004251,F,43,Kazan,124165.64096610132,Manager,Retail,Married,1,8,Secondary,Mobile App
C004252,F,56,Rostov-on-Don,130327.07849709893,IT Specialist,Premium,Single,0,3,Bachelor,Mobile App
C004253,M,38,Saint Petersburg,54818.85824749575,IT Specialist,Business,Married,1,0,Master,Mobile App
C004254,M,41,Sochi,134007.57169976848,Accountant,Retail,Divorced,0,9,Secondary,Mobile App
C004255,M,21,Novosibirsk,145642.76522618416,Salesperson,Retail,Widowed,1,13,Bachelor,Mobile App
C004256,M,44,Vladivostok,152561.89879553177,Teacher,Retail,Married,0,14,Secondary,Mobile App
C004257,F,54,Saint Petersburg,106828.84015032402,Manager,Premium,Married,1,14,Bachelor,Mobile App
C004258,F,26,Yekaterinburg,77500.15027429344,Engineer,Retail,Married,1,8,Bachelor,Mobile App
C004259,M,26,Moscow,,IT Specialist,Retail,Single,0,9,Bachelor,Mobile App
C004260,F,74,Moscow,180410.52024822967,Engineer,Retail,Married,0,3,Secondary,Mobile App
C004261,M,49,Moscow,39879.76639844954,Pensioner,Premium,Married,0,2,Bachelor,Website
C004262,F,57,Kazan,152202.8925949093,Doctor,Retail,Single,0,3,Bachelor,Mobile App
C004263,F,35,Sochi,78530.33222924153,Accountant,Retail,Divorced,1,4,Bachelor,Mobile App
C004264,M,53,Moscow,20000.0,Teacher,Retail,Widowed,0,4,Bachelor,Website
C004265,F,32,Yekaterinburg,166268.63052602718,Pensioner,Retail,Single,0,6,PhD,Website
C004266,F,58,Rostov-on-Don,59501.25696379658,Driver,Retail,Widowed,1,3,Secondary,Mobile App
C004267,F,65,Krasnodar,115127.86753162395,Student,Premium,Married,1,1,Secondary,Mobile App
C004268,F,51,Sochi,134867.21639214587,Salesperson,Retail,Married,1,4,Bachelor,Mobile App
C004269,M,34,Sochi,83340.22145115423,Engineer,Retail,Divorced,0,9,Bachelor,Website
C004270,M,40,Rostov-on-Don,104976.12420444288,Salesperson,Retail,Married,1,14,Master,Mobile App
C004271,F,21,Krasnodar,118915.04559275447,IT Specialist,Retail,Married,1,2,Bachelor,Mobile App
C004272,F,48,Rostov-on-Don,114647.25878759762,Student,Retail,Divorced,0,13,Bachelor,Mobile App
C004273,M,41,Krasnodar,108915.43433129994,Pensioner,Retail,Single,1,2,Secondary,Mobile App
C004274,F,33,Novosibirsk,110661.38171089342,Pensioner,Premium,Widowed,0,5,Bachelor,Mobile App
C004275,M,22,Saint Petersburg,57116.797124875346,IT Specialist,Retail,Single,1,8,Secondary,Mobile App
C004276,F,70,Rostov-on-Don,143339.74355072877,Driver,Retail,Single,1,10,Secondary,Mobile App
C004277,F,18,Kazan,56610.95100682462,Engineer,Retail,Single,1,5,Bachelor,Mobile App
C004278,F,44,Vladivostok,70416.0933321279,IT Specialist,Retail,Divorced,0,2,Secondary,
C004279,F,54,,110486.34661878414,Student,Retail,Divorced,0,1,Bachelor,Mobile App
C004280,M,36,Kazan,112201.01895294967,Pensioner,Retail,Widowed,1,2,Master,Mobile App
C004281,F,55,Kazan,28420.912849277054,Teacher,Retail,Married,1,7,Secondary,Mobile App
C004282,F,30,Moscow,20000.0,Pensioner,Business,Single,1,12,PhD,Mobile App
C004283,M,54,Kazan,103224.92639952732,Student,Retail,Divorced,0,13,Secondary,Mobile App
C004284,M,67,Moscow,115250.70692725293,Teacher,Retail,Married,0,2,Bachelor,Website
C004285,F,66,Sochi,52621.88092960924,Driver,Retail,Divorced,1,8,Bachelor,Call Center
C004286,M,69,Saint Petersburg,114172.15478837442,Student,Retail,Divorced,0,5,PhD,Mobile App
C004287,F,49,,33023.282892045434,Student,Retail,Married,0,11,Bachelor,Mobile App
C004288,F,43,Moscow,88793.18871127497,Pensioner,Retail,Divorced,1,13,Secondary,Website
C004289,F,44,Saint Petersburg,87760.62870739056,Student,Premium,Widowed,0,1,Master,Branch
C004290,M,45,Yekaterinburg,138350.41856110032,Teacher,Premium,Married,1,10,Bachelor,Branch
C004291,M,67,Rostov-on-Don,130900.87305533269,Engineer,Retail,Single,0,7,Bachelor,Mobile App
C004292,M,18,Kazan,84067.57266515076,Engineer,Retail,Single,0,4,Bachelor,Website
C004293,M,51,Vladivostok,100471.48741814368,Doctor,Retail,Single,0,6,Bachelor,Mobile App
C004294,M,49,,80958.4355510815,Manager,Business,Divorced,0,8,Master,Mobile App
C004295,F,53,Novosibirsk,115916.87339571651,Manager,Retail,Married,1,14,Secondary,Mobile App
C004296,F,20,Novosibirsk,49824.82587378793,Manager,Retail,Single,0,2,Bachelor,Mobile App
C004297,F,39,Vladivostok,71374.55419160236,Accountant,Retail,Widowed,1,7,Secondary,Branch
C004298,F,47,Rostov-on-Don,72418.10444775657,Student,Retail,Married,1,12,Secondary,Mobile App
C004299,F,71,Rostov-on-Don,127862.27250143295,Student,Retail,Married,0,3,Master,Mobile App
C004300,M,30,Rostov-on-Don,107410.50154584736,Salesperson,Premium,Widowed,0,12,Secondary,Branch
C004301,F,48,Moscow,92177.43685911213,Doctor,Retail,Married,0,3,Secondary,Mobile App
C004302,F,48,Sochi,36489.73615058121,Driver,Premium,Divorced,0,8,PhD,Mobile App
C004303,M,20,Saint Petersburg,33267.1172265639,IT Specialist,Retail,Single,0,8,Secondary,Mobile App
C004304,M,39,Sochi,53364.22871730915,IT Specialist,Retail,Single,0,10,Master,Mobile App
C004305,M,43,Kazan,118718.32338449526,Engineer,Retail,Divorced,1,1,Secondary,Mobile App
C004306,M,23,Sochi,112987.44170369126,Student,Retail,Married,0,5,Master,Mobile App
C004307,M,71,Moscow,68143.64486629529,Doctor,Retail,Divorced,1,7,Bachelor,Website
C004308,F,20,Saint Petersburg,116108.87104318265,Student,Retail,Divorced,0,7,Master,Mobile App
C004309,F,46,Kazan,151665.01778467046,Student,Premium,Single,1,2,Bachelor,Mobile App
C004310,M,50,Kazan,20000.0,Student,Retail,Single,0,6,Master,Call Center
C004311,F,64,Krasnodar,92683.24239041551,Pensioner,Retail,Divorced,0,1,Bachelor,Website
C004312,F,37,Moscow,117732.16751206483,Manager,Retail,Widowed,1,14,Secondary,Mobile App
C004313,F,70,Kazan,68245.40211907649,Salesperson,Business,Widowed,0,13,Master,Website
C004314,F,44,Novosibirsk,144110.19937657323,Manager,Retail,Married,1,6,Master,Website
C004315,F,73,Novosibirsk,25429.773991690912,Manager,Retail,Widowed,0,5,Secondary,Mobile App
C004316,F,67,Rostov-on-Don,188243.18091722537,Engineer,Retail,Widowed,1,14,Secondary,Website
C004317,M,28,Yekaterinburg,130628.27113397769,Pensioner,Business,Single,0,11,Master,Mobile App
C004318,M,63,Vladivostok,42949.142719116484,Engineer,Retail,Widowed,1,7,Bachelor,Call Center
C004319,F,45,Rostov-on-Don,38488.751334656336,IT Specialist,Retail,Married,0,9,Secondary,Mobile App
C004320,F,19,Moscow,154552.47072972363,Manager,Retail,Married,1,9,Master,Website
C004321,F,41,Moscow,82937.79575545715,Engineer,Premium,Married,0,8,Master,Mobile App
C004322,M,43,Saint Petersburg,20000.0,Doctor,Retail,Divorced,0,5,Secondary,Mobile App
C004323,F,18,Moscow,106097.32314361283,Teacher,Retail,Single,1,9,Bachelor,Branch
C004324,F,65,Saint Petersburg,77993.30415219543,Accountant,Retail,Divorced,1,2,Master,Branch
C004325,F,22,Sochi,129009.18632886169,Manager,Retail,Divorced,1,13,Secondary,Website
C004326,M,26,Rostov-on-Don,90964.11570383488,Accountant,Retail,Divorced,0,11,Secondary,Website
C004327,M,63,Rostov-on-Don,20000.0,Engineer,Retail,Divorced,0,5,PhD,Mobile App
C004328,F,53,Krasnodar,56181.59613433061,Manager,Retail,Widowed,0,11,Secondary,Website
C004329,F,36,Moscow,42366.138247510054,Doctor,Premium,Divorced,0,10,Secondary,Website
C004330,M,64,Sochi,114655.04162389507,Student,Retail,Divorced,1,11,Master,Mobile App
C004331,M,26,Kazan,133044.6359123239,Driver,Retail,Widowed,0,8,Secondary,Mobile App
C004332,M,20,Vladivostok,161480.7984167034,Pensioner,Retail,Divorced,0,10,Secondary,Mobile App
C004333,F,47,Yekaterinburg,29381.955769828448,IT Specialist,Premium,Widowed,1,3,Master,Website
C004334,F,20,Saint Petersburg,77744.39186191018,Driver,Premium,Single,1,1,Bachelor,Website
C004335,M,40,Sochi,79466.20009512102,IT Specialist,Retail,Widowed,1,8,Bachelor,Mobile App
C004336,F,62,Sochi,83270.22497473058,Pensioner,Retail,Married,0,10,Bachelor,Branch
C004337,M,42,Sochi,149985.79585562742,Accountant,Retail,Widowed,0,11,Secondary,Branch
C004338,F,98,Krasnodar,34710.72438051148,Student,Retail,Single,0,3,Master,Website
C004339,F,30,Vladivostok,187826.77468261757,Driver,Retail,Single,1,6,Bachelor,Mobile App
C004340,M,27,Moscow,150542.50066516313,Driver,Retail,Divorced,0,6,Bachelor,Branch
C004341,F,29,Saint Petersburg,33461.51243179371,IT Specialist,Business,Single,0,2,Bachelor,Branch
C004342,M,27,Moscow,,IT Specialist,Retail,Widowed,0,9,Bachelor,Website
C004343,M,44,Rostov-on-Don,170924.5494013987,Teacher,Retail,Married,1,13,Master,Mobile App
C004344,M,47,Krasnodar,138259.31246511004,Engineer,Business,Divorced,0,12,Bachelor,Mobile App
C004345,F,32,Krasnodar,61612.98717445584,Doctor,Premium,Married,1,8,Master,Website
C004346,F,27,Saint Petersburg,64263.516549852044,Student,Retail,Single,1,1,Bachelor,Call Center
C004347,M,105,Kazan,90238.5263029193,Manager,Retail,Married,0,3,Bachelor,Mobile App
C004348,M,64,Saint Petersburg,120498.00666868832,Pensioner,Retail,Single,0,5,Secondary,Website
