client_id,activity_date,activity_type,activity_result,activity_value,channel
C007313,2025-03-17,SMS,SUCCESS,2439.71,Call Center
C008188,2025-04-28,TXN,SUCCESS,656.86,Mobile App
C004617,2025-01-18,CALL,SUCCESS,1043.53,Mobile App
C000996,2025-04-25,CALL,NO_RESPONSE,364.01,Mobile App
C000357,2025-04-09,SMS,FAIL,891.43,Website
C008378,2025-04-29,SMS,FAIL,58.52,Mobile App
C001694,2025-03-03,SMS,SUCCESS,1716.25,Mobile App
C002591,2025-05-12,EMAIL,NO_RESPONSE,3528.16,Call Center
C009535,2025-02-15,APP_LOGIN,SUCCESS,33.79,Mobile App
C007922,2025-03-12,APP_LOGIN,FAIL,224.43,Mobile App
C001692,2025-05-29,CALL,SUCCESS,2343.96,Website
C009275,2025-03-01,APP_LOGIN,SUCCESS,378.78,Mobile App
C002058,2025-06-22,EMAIL,SUCCESS,1740.53,Website
C002905,2025-04-18,TXN,SUCCESS,84.51,Call Center
C004452,2025-03-20,TXN,SUCCESS,407.84,Mobile App
C006938,2025-05-30,APP_LOGIN,SUCCESS,358.73,Mobile App
C002381,2025-01-06,CALL,SUCCESS,1532.05,Website
C008209,2025-03-06,TXN,NO_RESPONSE,1747.5,Website
C008516,2025-03-24,APP_LOGIN,NO_RESPONSE,1260.32,Mobile App
C002071,2025-05-08,CALL,SUCCESS,3224.55,Call Center
C000931,2025-06-04,APP_LOGIN,SUCCESS,227.01,Mobile App
C001445,2025-05-18,APP_LOGIN,SUCCESS,112.22,Website
C008595,2025-05-07,APP_LOGIN,SUCCESS,605.55,Mobile App
C003403,2025-06-11,APP_LOGIN,SUCCESS,975.04,Mobile App
C004553,2025-02-10,CALL,FAIL,768.05,Mobile App
C009699,2025-06-09,CALL,SUCCESS,1342.96,Branch
C001522,2025-02-20,TXN,SUCCESS,790.54,Mobile App
C003099,2025-04-20,APP_LOGIN,SUCCESS,619.93,Call Center
C008121,2025-03-21,APP_LOGIN,SUCCESS,19.32,Branch
C007356,2025-06-16,APP_LOGIN,SUCCESS,214.78,Mobile App
C002188,2025-01-05,EMAIL,SUCCESS,1255.31,Mobile App
C002569,2025-02-27,EMAIL,NO_RESPONSE,526.08,Call Center
C008284,2025-05-25,CALL,NO_RESPONSE,2423.83,Call Center
C004948,2025-05-31,TXN,SUCCESS,401.12,Call Center
C004941,2025-06-23,APP_LOGIN,SUCCESS,126.79,Mobile App
C004763,2025-04-22,EMAIL,SUCCESS,1281.94,Website
C001754,2025-05-15,APP_LOGIN,SUCCESS,1119.45,Mobile App
C005055,2025-04-15,TXN,SUCCESS,1741.02,Mobile App
C004893,2025-03-03,APP_LOGIN,FAIL,1268.06,Website
C005782,2025-01-07,EMAIL,NO_RESPONSE,317.75,Call Center
C000088,2025-01-15,EMAIL,SUCCESS,3558.3,Mobile App
C001642,2025-05-05,CALL,NO_RESPONSE,937.45,Call Center
C002963,2025-06-07,SMS,SUCCESS,1762.0,Mobile App
C005414,2025-01-20,TXN,SUCCESS,987.52,Mobile App
C007421,2025-03-27,CALL,SUCCESS,272.03,Website
C008743,2025-04-22,SMS,FAIL,1884.46,Branch
C006911,2025-02-23,CALL,SUCCESS,46.4,Mobile App
C005174,2025-06-27,TXN,SUCCESS,513.66,Branch
C005230,2025-03-12,APP_LOGIN,FAIL,595.81,Mobile App
C008816,2025-04-05,EMAIL,NO_RESPONSE,2207.54,Mobile App
C003758,2025-06-26,CALL,SUCCESS,1185.38,Mobile App
C004797,2025-02-19,APP_LOGIN,SUCCESS,50.68,Website
C003293,2025-01-03,APP_LOGIN,SUCCESS,2046.21,Branch
C003833,2025-04-28,TXN,SUCCESS,1369.74,Branch
C002612,2025-04-17,SMS,SUCCESS,600.23,Mobile App
C008354,2025-02-15,CALL,SUCCESS,1093.11,Branch
C008229,2025-03-22,TXN,SUCCESS,286.78,Mobile App
C009038,2025-04-25,TXN,NO_RESPONSE,69.17,Mobile App
C006767,2025-05-30,CALL,SUCCESS,1198.94,Mobile App
C007538,2025-06-29,TXN,SUCCESS,2597.28,Mobile App
C005297,2025-02-06,EMAIL,SUCCESS,94.24,Mobile App
C003347,2025-05-05,APP_LOGIN,SUCCESS,859.21,Mobile App
C004055,2025-03-01,APP_LOGIN,SUCCESS,3093.41,Mobile App
C004201,2025-06-25,TXN,SUCCESS,1155.73,Website
C008528,2025-06-07,CALL,NO_RESPONSE,2144.15,Mobile App
C001561,2025-04-07,CALL,SUCCESS,768.08,Mobile App
C007523,2025-02-12,APP_LOGIN,SUCCESS,3156.65,Call Center
C004165,2025-05-18,APP_LOGIN,SUCCESS,3660.68,Mobile App
C006721,2025-03-12,TXN,NO_RESPONSE,279.66,Call Center
C008854,2025-04-06,CALL,SUCCESS,199.95,Call Center
C005440,2025-01-02,SMS,SUCCESS,240.81,Mobile App
C004853,2025-03-13,APP_LOGIN,SUCCESS,247.6,Mobile App
C006596,2025-03-08,APP_LOGIN,SUCCESS,1177.55,Call Center
C006714,2025-06-23,TXN,SUCCESS,906.48,Mobile App
C003184,2025-04-27,CALL,SUCCESS,1213.51,Website
C009678,2025-06-18,CALL,FAIL,3047.31,Mobile App
C008033,2025-01-04,APP_LOGIN,NO_RESPONSE,37.69,Mobile App
C002410,2025-03-28,APP_LOGIN,SUCCESS,1776.09,Mobile App
C004299,2025-05-16,SMS,SUCCESS,1223.65,Call Center
C002535,2025-01-10,APP_LOGIN,SUCCESS,5620.59,Mobile App
C005600,2025-04-23,EMAIL,SUCCESS,922.07,Call Center
C000004,2025-04-12,EMAIL,SUCCESS,371.87,Mobile App
C000027,2025-01-05,CALL,NO_RESPONSE,1622.48,Mobile App
C005162,2025-03-15,APP_LOGIN,FAIL,288.89,Call Center
C000965,2025-03-31,TXN,SUCCESS,2551.67,Mobile App
C006208,2025-04-23,CALL,FAIL,1784.39,Call Center
C003097,2025-03-21,CALL,SUCCESS,1953.03,Website
C000072,2025-05-01,TXN,SUCCESS,1385.7,Website
C005602,2025-05-31,CALL,NO_RESPONSE,334.02,Mobile App
C002948,2025-03-02,CALL,SUCCESS,237.39,Mobile App
C006239,2025-05-25,APP_LOGIN,SUCCESS,62.21,Website
C004491,2025-01-28,SMS,SUCCESS,1493.43,Mobile App
C002412,2025-05-26,APP_LOGIN,SUCCESS,355.12,Mobile App
C008309,2025-02-21,APP_LOGIN,SUCCESS,827.49,Mobile App
C002925,2025-02-27,CALL,SUCCESS,69.79,Mobile App
C002838,2025-06-18,EMAIL,SUCCESS,549.41,Mobile App
C000577,2025-03-20,CALL,SUCCESS,336.69,Branch
C008964,2025-01-01,CALL,SUCCESS,1604.41,Mobile App
C007908,2025-04-07,TXN,SUCCESS,293.96,Mobile App
C008392,2025-03-14,CALL,SUCCESS,167.52,Branch
C001756,2025-04-18,CALL,SUCCESS,1735.8,Mobile App
C008372,2025-05-25,SMS,SUCCESS,2221.11,Call Center
C002406,2025-01-04,APP_LOGIN,SUCCESS,968.54,Website
C006884,2025-04-11,TXN,SUCCESS,261.01,Mobile App
C008164,2025-02-15,SMS,SUCCESS,4411.99,Mobile App
C006140,2025-03-11,CALL,SUCCESS,631.09,Mobile App
C002989,2025-01-06,SMS,FAIL,1935.18,Mobile App
C005785,2025-03-24,APP_LOGIN,SUCCESS,750.29,Mobile App
C009795,2025-05-31,EMAIL,SUCCESS,311.42,Mobile App
C001120,2025-04-04,CALL,FAIL,1556.07,Mobile App
C002215,2025-04-30,APP_LOGIN,SUCCESS,1562.03,Call Center
C008001,2025-05-09,APP_LOGIN,SUCCESS,1461.79,Website
C008066,2025-05-30,APP_LOGIN,SUCCESS,3069.26,Branch
C002902,2025-05-03,SMS,SUCCESS,307.79,Call Center
C001086,2025-02-26,TXN,FAIL,12.67,Website
C000174,2025-06-13,SMS,SUCCESS,3459.19,Call Center
C003533,2025-01-25,APP_LOGIN,SUCCESS,228.88,Website
C001239,2025-01-16,SMS,SUCCESS,1699.95,Website
C004835,2025-06-03,APP_LOGIN,SUCCESS,70.51,Call Center
C003814,2025-01-05,APP_LOGIN,SUCCESS,2081.06,Mobile App
C007085,2025-04-22,APP_LOGIN,SUCCESS,5161.08,Branch
C008013,2025-05-30,CALL,FAIL,601.22,Website
C001974,2025-01-14,EMAIL,SUCCESS,1711.67,Branch
C003783,2025-03-21,EMAIL,NO_RESPONSE,182.59,Mobile App
C002245,2025-05-07,APP_LOGIN,FAIL,2634.36,Mobile App
C009850,2025-03-11,TXN,SUCCESS,821.75,Call Center
C008605,2025-01-17,APP_LOGIN,SUCCESS,4517.21,Mobile App
C007222,2025-01-01,TXN,SUCCESS,771.74,Branch
C007815,2025-05-26,EMAIL,SUCCESS,758.73,Website
C001383,2025-03-16,EMAIL,SUCCESS,735.97,Mobile App
C001124,2025-01-11,APP_LOGIN,NO_RESPONSE,1236.03,Call Center
C005182,2025-04-02,TXN,SUCCESS,84.83,Mobile App
C004013,2025-01-12,TXN,SUCCESS,2170.11,Website
C002244,2025-06-11,SMS,SUCCESS,455.28,Mobile App
C002590,2025-03-21,APP_LOGIN,SUCCESS,156.42,Mobile App
C009971,2025-04-20,APP_LOGIN,SUCCESS,463.08,Website
C001130,2025-04-13,TXN,FAIL,59.38,Mobile App
C008837,2025-05-16,APP_LOGIN,SUCCESS,826.21,Call Center
C009750,2025-02-11,SMS,SUCCESS,1058.75,Mobile App
C006300,2025-05-22,APP_LOGIN,SUCCESS,2255.55,Mobile App
C004502,2025-06-28,SMS,SUCCESS,798.68,Mobile App
C007040,2025-05-17,TXN,SUCCESS,1243.78,Mobile App
C002774,2025-03-24,SMS,FAIL,496.76,Mobile App
C002786,2025-04-08,CALL,SUCCESS,640.56,Mobile App
C006941,2025-04-21,APP_LOGIN,SUCCESS,482.53,Mobile App
C001707,2025-06-15,EMAIL,SUCCESS,380.63,Mobile App
C002602,2025-05-08,APP_LOGIN,NO_RESPONSE,449.48,Call Center
C008567,2025-06-06,CALL,NO_RESPONSE,916.24,Mobile App
C001613,2025-01-29,TXN,SUCCESS,859.17,Website
C000455,2025-01-28,APP_LOGIN,SUCCESS,345.64,Mobile App
C004298,2025-03-29,APP_LOGIN,SUCCESS,421.94,Call Center
C001476,2025-04-02,APP_LOGIN,SUCCESS,621.57,Call Center
C009046,2025-04-16,CALL,NO_RESPONSE,115.06,Mobile App
C008916,2025-05-02,CALL,SUCCESS,595.75,Mobile App
C001392,2025-03-17,CALL,SUCCESS,2475.88,Mobile App
C008454,2025-03-24,APP_LOGIN,SUCCESS,647.07,Mobile App
C008009,2025-01-06,APP_LOGIN,SUCCESS,2169.75,Mobile App
C008735,2025-01-02,TXN,SUCCESS,768.98,Mobile App
C008743,2025-02-22,APP_LOGIN,SUCCESS,55.48,Call Center
C005426,2025-04-24,SMS,NO_RESPONSE,745.65,Website
C000638,2025-04-13,TXN,SUCCESS,719.31,Branch
C008357,2025-01-31,APP_LOGIN,SUCCESS,106.62,Mobile App
C002806,2025-02-06,CALL,FAIL,940.85,Mobile App
C008813,2025-04-28,TXN,SUCCESS,145.64,Mobile App
C001224,2025-06-17,TXN,SUCCESS,1347.25,Mobile App
C003343,2025-05-20,APP_LOGIN,SUCCESS,473.24,Website
C008243,2025-02-24,TXN,SUCCESS,307.4,Mobile App
C000489,2025-04-21,SMS,SUCCESS,1130.4,Branch
C005143,2025-06-22,TXN,SUCCESS,1190.11,Website
C008857,2025-01-25,TXN,SUCCESS,29.38,Branch
C001247,2025-06-19,APP_LOGIN,SUCCESS,476.23,Website
C006062,2025-05-26,APP_LOGIN,SUCCESS,223.56,Mobile App
C002711,2025-06-07,SMS,SUCCESS,654.19,Mobile App
C004362,2025-01-18,EMAIL,NO_RESPONSE,1257.33,Mobile App
C003953,2025-05-15,TXN,SUCCESS,716.26,Mobile App
C000881,2025-03-20,CALL,SUCCESS,38.69,Website
C000435,2025-01-30,CALL,SUCCESS,1392.01,Call Center
C006125,2025-05-13,APP_LOGIN,SUCCESS,84.93,Website
C008105,2025-06-10,EMAIL,SUCCESS,379.1,Call Center
C005185,2025-01-06,APP_LOGIN,SUCCESS,1022.78,Call Center
C001985,2025-02-17,TXN,NO_RESPONSE,1047.8,Mobile App
C009985,2025-04-14,EMAIL,SUCCESS,522.99,Website
C002799,2025-05-12,EMAIL,SUCCESS,1375.46,Mobile App
C007604,2025-05-21,APP_LOGIN,SUCCESS,2051.59,Mobile App
C001494,2025-04-16,APP_LOGIN,FAIL,1256.81,Call Center
C002680,2025-01-26,TXN,NO_RESPONSE,2982.3,Mobile App
C001626,2025-06-26,SMS,FAIL,57.11,Call Center
C003018,2025-01-20,EMAIL,SUCCESS,399.64,Mobile App
C001848,2025-06-09,TXN,FAIL,2280.78,Mobile App
C003247,2025-04-24,APP_LOGIN,SUCCESS,1009.81,Call Center
C009731,2025-04-18,APP_LOGIN,SUCCESS,4072.34,Mobile App
C001317,2025-06-30,TXN,SUCCESS,588.14,Call Center
C009912,2025-03-06,CALL,SUCCESS,79.37,Mobile App
C001951,2025-05-11,SMS,SUCCESS,913.48,Mobile App
C000224,2025-04-13,TXN,FAIL,2307.04,Call Center
C002027,2025-05-29,CALL,NO_RESPONSE,357.84,Mobile App
C001548,2025-02-12,APP_LOGIN,SUCCESS,33.37,Call Center
C003779,2025-01-25,EMAIL,SUCCESS,735.43,Mobile App
C006512,2025-03-26,APP_LOGIN,SUCCESS,807.86,Mobile App
C005786,2025-04-21,CALL,SUCCESS,1073.07,Call Center
C007758,2025-06-12,APP_LOGIN,SUCCESS,468.48,Mobile App
C003724,2025-03-27,APP_LOGIN,SUCCESS,223.04,Mobile App
C001524,2025-05-31,CALL,SUCCESS,25.23,Mobile App
C001973,2025-01-13,EMAIL,SUCCESS,579.22,Branch
C004605,2025-01-23,CALL,NO_RESPONSE,821.4,Mobile App
C000617,2025-03-04,SMS,SUCCESS,820.9,Mobile App
C004516,2025-04-09,EMAIL,SUCCESS,1542.66,Mobile App
C005192,2025-03-24,APP_LOGIN,SUCCESS,179.21,Call Center
C005775,2025-01-15,APP_LOGIN,SUCCESS,1477.68,Mobile App
C002622,2025-04-27,CALL,SUCCESS,331.16,Mobile App
C002094,2025-01-26,TXN,SUCCESS,1419.14,Mobile App
C009957,2025-04-13,CALL,SUCCESS,75.17,Mobile App
C003177,2025-03-22,TXN,SUCCESS,199.14,Call Center
C009325,2025-04-04,APP_LOGIN,SUCCESS,110.75,Website
C007485,2025-03-02,EMAIL,SUCCESS,2859.03,Call Center
C003571,2025-06-05,APP_LOGIN,SUCCESS,2608.76,Mobile App
C001067,2025-02-03,APP_LOGIN,FAIL,492.19,Mobile App
C002147,2025-05-24,APP_LOGIN,SUCCESS,903.76,Mobile App
C000706,2025-06-20,EMAIL,SUCCESS,881.74,Website
C002359,2025-05-19,SMS,NO_RESPONSE,1095.26,Mobile App
C003535,2025-06-01,APP_LOGIN,SUCCESS,1182.69,Mobile App
C003813,2025-06-02,SMS,NO_RESPONSE,749.83,Mobile App
C003769,2025-03-18,SMS,SUCCESS,813.5,Mobile App
C005979,2025-05-27,TXN,SUCCESS,1436.32,Mobile App
C002320,2025-02-03,TXN,FAIL,333.65,Branch
C008164,2025-04-28,SMS,SUCCESS,323.32,Website
C005222,2025-03-07,TXN,SUCCESS,933.65,Mobile App
C000210,2025-05-13,APP_LOGIN,SUCCESS,400.65,Mobile App
C004835,2025-03-16,SMS,SUCCESS,2623.76,Mobile App
C002808,2025-03-07,APP_LOGIN,SUCCESS,281.15,Mobile App
C003963,2025-04-12,CALL,NO_RESPONSE,330.75,Branch
C002391,2025-01-24,APP_LOGIN,SUCCESS,114.26,Mobile App
C005520,2025-03-17,EMAIL,FAIL,1133.03,Mobile App
C004795,2025-03-21,TXN,FAIL,99.76,Call Center
C002445,2025-06-28,APP_LOGIN,SUCCESS,178.79,Website
C008333,2025-06-01,APP_LOGIN,SUCCESS,296.16,Mobile App
C008484,2025-06-27,TXN,NO_RESPONSE,159.73,Call Center
C002865,2025-04-15,APP_LOGIN,SUCCESS,1617.97,Mobile App
C004178,2025-01-17,SMS,SUCCESS,1817.84,Website
C002608,2025-06-12,APP_LOGIN,SUCCESS,375.21,Call Center
C003937,2025-01-30,TXN,SUCCESS,1119.26,Website
C002918,2025-06-24,TXN,FAIL,1093.23,Call Center
C002219,2025-02-11,EMAIL,SUCCESS,1864.21,Mobile App
C001798,2025-01-22,APP_LOGIN,NO_RESPONSE,820.65,Mobile App
C009169,2025-01-31,APP_LOGIN,SUCCESS,1148.55,Mobile App
C008772,2025-02-20,TXN,FAIL,1206.56,Mobile App
C002574,2025-06-14,CALL,FAIL,2248.79,Mobile App
C002590,2025-03-29,APP_LOGIN,FAIL,227.94,Call Center
C003284,2025-05-21,SMS,SUCCESS,1582.45,Branch
C009992,2025-03-30,TXN,SUCCESS,79.06,Call Center
C001462,2025-05-04,APP_LOGIN,SUCCESS,2672.53,Mobile App
C004418,2025-06-08,SMS,NO_RESPONSE,1443.58,Mobile App
C000714,2025-04-10,TXN,NO_RESPONSE,1607.38,Mobile App
C002424,2025-05-22,SMS,SUCCESS,515.01,Branch
C007221,2025-04-27,SMS,SUCCESS,1789.72,Mobile App
C001891,2025-02-08,APP_LOGIN,SUCCESS,473.56,Mobile App
C003568,2025-04-02,EMAIL,FAIL,2932.68,Branch
C005376,2025-06-15,APP_LOGIN,SUCCESS,226.65,Call Center
C009871,2025-04-17,APP_LOGIN,SUCCESS,145.64,Mobile App
C002148,2025-03-16,APP_LOGIN,SUCCESS,335.55,Call Center
C009110,2025-01-18,SMS,SUCCESS,678.94,Mobile App
C001807,2025-02-08,SMS,SUCCESS,1612.5,Website
C004052,2025-03-24,APP_LOGIN,NO_RESPONSE,523.04,Branch
C008752,2025-03-08,CALL,SUCCESS,237.63,Branch
C008821,2025-02-10,SMS,FAIL,514.33,Mobile App
C003763,2025-02-15,CALL,SUCCESS,669.72,Branch
C009199,2025-06-26,EMAIL,SUCCESS,520.99,Branch
C008241,2025-06-04,TXN,NO_RESPONSE,814.84,Mobile App
C006911,2025-05-02,CALL,SUCCESS,628.72,Website
C006174,2025-01-23,APP_LOGIN,SUCCESS,283.45,Mobile App
C002133,2025-02-04,SMS,SUCCESS,1187.78,Mobile App
C006933,2025-05-21,APP_LOGIN,FAIL,442.16,Mobile App
C001526,2025-05-06,TXN,SUCCESS,2772.6,Mobile App
C000329,2025-01-26,SMS,NO_RESPONSE,132.63,Mobile App
C002658,2025-06-12,APP_LOGIN,SUCCESS,17.11,Mobile App
C008780,2025-06-18,CALL,SUCCESS,594.15,Mobile App
C005973,2025-05-14,TXN,SUCCESS,391.42,Website
C005369,2025-03-13,SMS,SUCCESS,137.93,Mobile App
C005972,2025-02-21,CALL,SUCCESS,1848.52,Website
C003206,2025-02-22,APP_LOGIN,SUCCESS,345.56,Call Center
C006834,2025-05-16,TXN,SUCCESS,20.25,Mobile App
C006142,2025-06-24,APP_LOGIN,NO_RESPONSE,2979.85,Call Center
C007533,2025-03-21,APP_LOGIN,SUCCESS,186.25,Mobile App
C007908,2025-04-03,CALL,SUCCESS,1173.99,Website
C001599,2025-03-05,TXN,SUCCESS,974.51,Mobile App
C003852,2025-02-03,SMS,SUCCESS,3239.61,Call Center
C007583,2025-01-29,CALL,SUCCESS,2037.04,Call Center
C007824,2025-06-12,CALL,SUCCESS,238.42,Mobile App
C004608,2025-02-17,APP_LOGIN,FAIL,171.12,Mobile App
C009601,2025-04-26,SMS,SUCCESS,3195.32,Mobile App
C005508,2025-04-13,CALL,SUCCESS,2193.8,Mobile App
C005935,2025-05-22,CALL,FAIL,1088.91,Mobile App
C009204,2025-06-23,SMS,NO_RESPONSE,118.0,Website
C005569,2025-01-27,APP_LOGIN,NO_RESPONSE,2484.3,Mobile App
C004660,2025-06-23,CALL,SUCCESS,315.93,Call Center
C004399,2025-06-06,CALL,SUCCESS,358.58,Branch
C006243,2025-01-01,SMS,SUCCESS,728.47,Mobile App
C009522,2025-03-23,APP_LOGIN,NO_RESPONSE,813.73,Mobile App
C006612,2025-05-11,APP_LOGIN,FAIL,96.89,Mobile App
C006713,2025-01-26,APP_LOGIN,SUCCESS,1053.54,Mobile App
C002024,2025-05-29,TXN,SUCCESS,371.75,Branch
C006177,2025-04-28,SMS,FAIL,2184.91,Website
C004508,2025-01-24,CALL,FAIL,2695.09,Mobile App
C003186,2025-02-14,CALL,SUCCESS,2535.72,Mobile App
C007724,2025-04-26,SMS,SUCCESS,409.51,Website
C000196,2025-06-06,TXN,SUCCESS,513.61,Mobile App
C009983,2025-01-18,APP_LOGIN,SUCCESS,361.89,Mobile App
C001107,2025-05-11,APP_LOGIN,NO_RESPONSE,52.88,Mobile App
C002790,2025-06-28,APP_LOGIN,SUCCESS,173.96,Mobile App
C008731,2025-05-08,CALL,SUCCESS,2042.09,Call Center
C004785,2025-04-21,EMAIL,SUCCESS,1152.15,Mobile App
C000719,2025-05-08,APP_LOGIN,NO_RESPONSE,386.59,Call Center
C007077,2025-04-24,CALL,SUCCESS,776.26,Call Center
C003996,2025-05-26,EMAIL,SUCCESS,280.6,Mobile App
C000306,2025-06-14,TXN,SUCCESS,1128.32,Mobile App
C005431,2025-04-30,APP_LOGIN,SUCCESS,3638.18,Call Center
C008580,2025-04-18,APP_LOGIN,SUCCESS,115.14,Call Center
C008917,2025-01-19,SMS,SUCCESS,203.21,Mobile App
C008187,2025-05-31,CALL,SUCCESS,2714.25,Call Center
C002597,2025-03-25,APP_LOGIN,SUCCESS,257.79,Website
C002436,2025-01-24,SMS,FAIL,583.94,Website
C008371,2025-06-03,CALL,SUCCESS,307.3,Website
C001904,2025-02-23,TXN,SUCCESS,1589.15,Mobile App
C009897,2025-04-09,EMAIL,SUCCESS,157.73,Mobile App
C003384,2025-03-30,EMAIL,NO_RESPONSE,1978.51,Mobile App
C004176,2025-06-10,EMAIL,SUCCESS,2878.56,Mobile App
C007182,2025-02-26,SMS,SUCCESS,1869.94,Website
C004543,2025-05-02,APP_LOGIN,SUCCESS,548.57,Website
C005492,2025-04-23,EMAIL,SUCCESS,128.94,Mobile App
C008288,2025-05-17,SMS,NO_RESPONSE,12.21,Mobile App
C001284,2025-04-11,CALL,SUCCESS,2310.01,Call Center
C000248,2025-03-05,CALL,SUCCESS,4564.88,Website
C006643,2025-03-26,TXN,SUCCESS,1921.32,Mobile App
C000982,2025-02-28,APP_LOGIN,SUCCESS,3.66,Mobile App
C004364,2025-01-16,APP_LOGIN,SUCCESS,81.44,Mobile App
C001566,2025-05-13,APP_LOGIN,NO_RESPONSE,1250.61,Branch
C002142,2025-02-13,APP_LOGIN,NO_RESPONSE,1266.62,Website
C000736,2025-02-15,EMAIL,NO_RESPONSE,2488.04,Mobile App
C000449,2025-05-18,CALL,SUCCESS,1262.26,Mobile App
C007535,2025-03-18,SMS,SUCCESS,306.53,Mobile App
C001836,2025-02-27,TXN,SUCCESS,4165.21,Branch
C004716,2025-03-11,APP_LOGIN,NO_RESPONSE,108.15,Mobile App
C000614,2025-03-05,TXN,SUCCESS,566.14,Mobile App
C009626,2025-03-11,CALL,NO_RESPONSE,214.69,Branch
C006235,2025-05-07,EMAIL,SUCCESS,881.13,Mobile App
C005629,2025-03-01,APP_LOGIN,FAIL,205.47,Mobile App
C000877,2025-01-25,CALL,SUCCESS,620.5,Mobile App
C009326,2025-03-28,CALL,SUCCESS,981.98,Branch
C000672,2025-01-11,CALL,SUCCESS,376.76,Mobile App
C001631,2025-04-03,APP_LOGIN,FAIL,1354.38,Branch
C007440,2025-03-26,TXN,SUCCESS,1585.24,Mobile App
C000361,2025-03-04,CALL,SUCCESS,328.8,Mobile App
C007374,2025-05-08,CALL,NO_RESPONSE,1819.42,Mobile App
C003902,2025-06-03,APP_LOGIN,SUCCESS,2640.55,Website
C000798,2025-02-10,SMS,NO_RESPONSE,619.68,Mobile App
C001784,2025-02-22,TXN,FAIL,391.09,Mobile App
C007052,2025-06-01,APP_LOGIN,SUCCESS,42.61,Mobile App
C000067,2025-03-22,CALL,SUCCESS,260.0,Website
C005678,2025-04-04,CALL,NO_RESPONSE,551.48,Mobile App
C002091,2025-05-15,SMS,SUCCESS,344.81,Mobile App
C006071,2025-05-08,SMS,FAIL,841.72,Branch
C005933,2025-03-14,SMS,SUCCESS,3150.64,Website
C008426,2025-03-24,SMS,SUCCESS,1139.43,Call Center
C009415,2025-04-22,APP_LOGIN,NO_RESPONSE,588.41,Mobile App
C001056,2025-02-15,TXN,SUCCESS,824.93,Mobile App
C006257,2025-02-20,APP_LOGIN,SUCCESS,923.57,Call Center
C003348,2025-04-09,APP_LOGIN,NO_RESPONSE,682.05,Branch
C009362,2025-05-14,APP_LOGIN,SUCCESS,458.93,Mobile App
C004102,2025-01-30,TXN,NO_RESPONSE,496.77,Website
C007508,2025-04-11,TXN,SUCCESS,165.76,Mobile App
C008686,2025-05-24,CALL,SUCCESS,444.17,Website
C003180,2025-04-29,APP_LOGIN,SUCCESS,1099.3,Mobile App
C006215,2025-02-26,EMAIL,NO_RESPONSE,754.6,Call Center
C001364,2025-04-16,CALL,SUCCESS,799.78,Mobile App
C007268,2025-03-02,TXN,SUCCESS,66.03,Mobile App
C001057,2025-01-17,CALL,FAIL,240.87,Mobile App
C000143,2025-01-07,CALL,SUCCESS,356.07,Branch
C004832,2025-06-12,SMS,SUCCESS,371.57,Call Center
C007800,2025-05-01,APP_LOGIN,SUCCESS,298.32,Mobile App
C002265,2025-04-01,CALL,SUCCESS,244.38,Mobile App
C001925,2025-01-30,TXN,SUCCESS,912.65,Mobile App
C002482,2025-06-21,CALL,SUCCESS,875.16,Mobile App
C006978,2025-04-16,APP_LOGIN,SUCCESS,69.04,Mobile App
C007897,2025-05-14,SMS,SUCCESS,932.7,Branch
C003126,2025-02-25,EMAIL,SUCCESS,1558.57,Mobile App
C009134,2025-05-16,EMAIL,SUCCESS,1735.09,Mobile App
C009808,2025-05-05,CALL,NO_RESPONSE,212.39,Mobile App
C007051,2025-01-20,APP_LOGIN,SUCCESS,1485.13,Branch
C006012,2025-01-30,CALL,SUCCESS,1620.39,Website
C004151,2025-03-18,APP_LOGIN,SUCCESS,1488.87,Branch
C009664,2025-01-26,EMAIL,NO_RESPONSE,605.68,Mobile App
C009251,2025-03-07,SMS,NO_RESPONSE,111.75,Website
C007005,2025-03-02,CALL,SUCCESS,299.54,Mobile App
C009199,2025-02-14,SMS,SUCCESS,2668.13,Call Center
C001221,2025-02-15,APP_LOGIN,SUCCESS,1278.57,Mobile App
C004662,2025-01-24,CALL,SUCCESS,1691.38,Mobile App
C004867,2025-03-18,TXN,SUCCESS,1178.78,Mobile App
C001798,2025-04-25,EMAIL,SUCCESS,881.27,Mobile App
C005975,2025-01-16,EMAIL,SUCCESS,589.33,Website
C002872,2025-03-23,CALL,FAIL,1401.81,Website
C008706,2025-05-24,TXN,SUCCESS,204.8,Mobile App
C001618,2025-03-07,EMAIL,SUCCESS,531.9,Call Center
C007006,2025-05-09,EMAIL,SUCCESS,2452.84,Mobile App
C006072,2025-03-15,APP_LOGIN,NO_RESPONSE,158.85,Website
C004613,2025-01-25,EMAIL,NO_RESPONSE,3456.76,Mobile App
C003758,2025-01-14,SMS,SUCCESS,348.95,Website
C002033,2025-05-15,TXN,SUCCESS,832.2,Mobile App
C008897,2025-01-21,SMS,SUCCESS,327.9,Mobile App
C009866,2025-04-03,SMS,SUCCESS,241.45,Call Center
C004954,2025-04-01,APP_LOGIN,SUCCESS,784.85,Mobile App
C004315,2025-02-18,CALL,SUCCESS,24.63,Mobile App
C004664,2025-05-12,SMS,NO_RESPONSE,47.57,Mobile App
C009970,2025-01-12,APP_LOGIN,FAIL,1525.21,Branch
C007052,2025-01-22,TXN,FAIL,18.31,Mobile App
C005633,2025-04-14,APP_LOGIN,SUCCESS,1517.77,Mobile App
